sent_id	token_id	upos	head	deprel	lang
train-s482	12	AUX	7	cop	hi
train-s483	1	DET	2	det	hi
train-s483	2	NOUN	7	obl	en
train-s483	3	ADP	2	case	hi
train-s483	6	ADV	7	compound	hi
train-s483	7	VERB	11	acl:relcl	hi
train-s483	8	AUX	7	aux	hi
train-s483	9	AUX	7	aux	hi
train-s483	11	PRON	15	obj	en
train-s483	12	AUX	15	aux	en
train-s483	13	AUX	15	aux	en
train-s483	14	AUX	15	aux	en
train-s483	15	VERB	0	root	en
train-s484	1	PRON	7	nmod	en
train-s484	4	ADV	5	advmod	hi
train-s484	5	ADJ	6	amod	hi
train-s484	6	NOUN	7	compound	en
train-s484	7	VERB	0	root	hi
train-s484	8	NOUN	9	compound	en
train-s484	9	NOUN	7	obl	en
train-s484	10	ADP	9	case	hi
train-s485	1	PROPN	3	obj	hi
train-s485	2	PART	1	advmod	hi
train-s485	3	VERB	0	root	hi
train-s485	4	AUX	3	aux	hi
train-s485	5	AUX	3	aux	hi
train-s485	6	NOUN	3	vocative	en
train-s485	7	CCONJ	8	cc	en
train-s485	8	NOUN	6	conj	en
train-s486	1	NOUN	2	nsubj	en
train-s486	2	VERB	0	root	en
train-s486	3	ADP	4	case	en
train-s486	5	CCONJ	11	cc	en
train-s486	7	ADP	6	case	hi
train-s486	8	ADP	6	case	hi
train-s486	9	NOUN	11	nsubj	en
train-s486	10	PART	11	advmod	hi
train-s486	11	VERB	2	conj	hi
train-s486	12	ADV	11	obl	hi
train-s486	13	ADP	12	case	hi
train-s486	14	ADP	17	case	en
train-s486	15	ADP	14	fixed	en
train-s486	16	PART	17	advmod	en
train-s487	1	PRON	3	nsubj	en
train-s487	2	AUX	3	cop	en
train-s487	3	PRON	0	root	en
train-s487	4	ADP	6	case	en
train-s487	5	DET	6	det	en
train-s487	6	NOUN	3	nmod	en
train-s487	8	ADJ	9	amod	hi
train-s487	9	PRON	10	nsubj	hi
train-s487	10	NOUN	3	parataxis	hi
train-s487	11	AUX	10	cop	hi
train-s488	1	NOUN	2	obj	en
train-s488	2	VERB	0	root	en
train-s488	3	INTJ	6	discourse	hi
train-s488	5	PART	4	advmod	hi
train-s488	6	VERB	2	advcl	hi
train-s489	1	CCONJ	7	cc	hi
train-s489	2	NOUN	7	vocative	en
train-s489	4	PRON	6	nmod	hi
train-s489	5	PART	4	advmod	hi
train-s489	6	NOUN	7	compound	en
train-s489	7	VERB	0	root	hi
train-s489	8	AUX	7	aux	hi
train-s490	1	CCONJ	4	cc	en
train-s490	2	PRON	4	nsubj	en
train-s490	3	AUX	4	cop	en
train-s490	4	ADJ	0	root	en
train-s490	5	SCONJ	8	mark	en
train-s490	6	PROPN	8	nsubj	hi
train-s490	7	ADP	6	case	hi
train-s490	8	VERB	4	advcl	hi
train-s490	9	AUX	8	aux	hi
train-s491	1	DET	3	det	en
train-s491	2	ADJ	3	amod	hi
train-s491	3	NOUN	5	nmod	hi
train-s491	4	ADP	3	case	hi
train-s491	5	NOUN	10	nsubj	hi
train-s491	6	ADV	7	advmod	en
train-s491	7	ADV	10	advmod	en
train-s491	8	AUX	10	aux	en
train-s491	9	AUX	10	cop	en
train-s491	10	ADJ	0	root	en
train-s492	1	VERB	0	root	en
train-s492	2	ADV	1	advmod	en
train-s492	3	PRON	5	nmod	en
train-s492	4	ADJ	5	amod	en
train-s492	5	NOUN	8	nmod	en
train-s492	6	PART	5	case	en
train-s492	8	NOUN	1	obj	en
train-s492	9	CCONJ	10	cc	en
train-s492	10	VERB	1	conj	en
train-s492	11	PRON	17	nsubj	hi
train-s492	12	PART	11	advmod	hi
train-s492	13	PRON	16	advmod	hi
train-s492	14	ADP	13	case	hi
train-s492	15	PART	13	advmod	hi
train-s492	16	ADJ	17	xcomp	hi
train-s492	17	VERB	10	xcomp	hi
train-s493	1	NOUN	2	compound	en
train-s493	2	NOUN	0	root	en
train-s493	3	PART	2	advmod	hi
train-s493	4	AUX	2	cop	hi
train-s493	5	CCONJ	6	cc	hi
train-s493	6	NOUN	2	conj	hi
train-s493	7	PART	6	advmod	hi
train-s493	8	AUX	6	cop	hi
train-s494	1	PRON	4	nsubj	en
train-s494	2	AUX	4	aux	en
train-s494	3	ADV	4	advmod	en
train-s494	4	VERB	0	root	en
train-s494	5	ADP	7	case	en
train-s494	6	DET	7	det	en
train-s494	7	NOUN	4	obl	en
train-s494	8	CCONJ	15	cc	hi
train-s494	9	NOUN	15	nmod	hi
train-s494	10	ADV	12	obl	hi
train-s494	11	ADP	10	case	hi
train-s494	12	VERB	15	advcl	hi
train-s494	13	AUX	12	aux	hi
train-s494	14	NOUN	15	nmod	en
train-s494	15	VERB	4	conj	hi
train-s494	16	AUX	15	aux	hi
train-s494	17	AUX	15	aux	hi
train-s495	1	NOUN	2	compound	en
train-s495	2	NOUN	4	nsubj	en
train-s495	3	PART	2	advmod	hi
train-s495	4	ADJ	0	root	en
train-s495	5	AUX	4	cop	hi
train-s495	6	AUX	4	aux	hi
train-s496	1	NOUN	3	nsubj	hi
train-s496	2	ADV	3	advmod	hi
train-s496	3	ADJ	0	root	hi
train-s496	4	AUX	3	cop	hi
train-s496	5	AUX	3	aux	hi
train-s496	6	CCONJ	9	cc	hi
train-s496	7	PRON	8	nmod	hi
train-s496	8	NOUN	9	nsubj	en
train-s496	9	VERB	3	conj	en
train-s496	10	ADV	11	advmod	en
train-s496	11	ADJ	9	compound	en
train-s497	1	SCONJ	4	mark	en
train-s497	3	ADV	4	advmod	en
train-s497	4	VERB	0	root	en
train-s497	5	PRON	4	obj	en
train-s497	7	ADJ	8	amod	en
train-s497	8	NOUN	15	nmod	en
train-s497	9	CCONJ	10	cc	en
train-s497	10	NOUN	8	conj	en
train-s497	11	ADP	8	case	hi
train-s497	12	NOUN	15	nmod	hi
train-s497	13	PART	12	advmod	hi
train-s497	14	ADP	12	case	hi
train-s497	15	NOUN	5	nmod	hi
train-s497	16	AUX	15	cop	hi
train-s497	17	AUX	15	aux	hi
train-s498	1	VERB	0	root	en
train-s498	2	PART	1	advmod	en
train-s498	3	NOUN	5	nmod	hi
train-s498	4	ADP	3	case	hi
train-s498	5	NOUN	1	nmod	hi
train-s498	6	ADV	8	advmod	en
train-s498	7	ADP	8	case	en
train-s498	8	ADV	1	advmod	en
train-s499	1	NOUN	2	compound	en
train-s499	2	NOUN	6	nmod	en
train-s499	3	AUX	2	cop	hi
train-s499	4	SCONJ	5	mark	hi
train-s499	7	ADP	5	case	hi
train-s500	1	NOUN	6	nmod	hi
train-s500	2	ADP	1	case	hi
train-s500	3	NOUN	6	nmod	hi
train-s500	4	ADP	3	case	hi
train-s500	5	ADJ	6	amod	hi
train-s500	6	NOUN	0	root	en
train-s500	7	AUX	6	cop	hi
train-s500	9	CCONJ	13	cc	en
train-s500	10	PRON	13	nsubj	en
train-s500	11	AUX	13	cop	en
train-s500	12	ADJ	13	amod	en
train-s500	13	NOUN	6	conj	en
train-s500	14	PART	15	mark	en
train-s500	15	VERB	13	advcl	en
train-s500	16	NOUN	15	obj	en
train-s501	1	ADV	12	advmod	en
train-s501	2	NOUN	12	nsubj	en
train-s501	3	PRON	4	nmod	en
train-s501	4	NOUN	6	nmod	en
train-s501	7	CCONJ	8	cc	en
train-s501	9	NOUN	12	iobj	hi
train-s501	10	ADP	9	case	hi
train-s501	11	NOUN	12	compound	hi
train-s501	12	VERB	0	root	hi
train-s501	13	AUX	12	aux	hi
train-s501	14	AUX	12	aux	hi
train-s502	3	SCONJ	7	mark	en
train-s502	5	PRON	7	nsubj	hi
train-s502	6	DET	7	det	hi
train-s502	7	NOUN	19	nmod	hi
train-s502	8	PART	7	advmod	hi
train-s502	9	ADV	13	advmod	hi
train-s502	10	PART	9	advmod	hi
train-s502	11	PRON	13	nsubj	hi
train-s502	12	NOUN	13	compound	hi
train-s502	13	VERB	7	advcl	hi
train-s502	15	AUX	19	cop	en
train-s502	16	PART	19	advmod	en
train-s502	17	DET	19	det	en
train-s502	18	ADJ	19	amod	en
train-s502	19	NOUN	0	root	en
train-s503	2	ADJ	3	amod	en
train-s503	3	NOUN	0	root	en
train-s503	4	DET	5	det	en
train-s503	5	NOUN	3	nmod	en
train-s503	6	SCONJ	8	mark	en
train-s503	7	PRON	8	nsubj	en
train-s503	8	VERB	3	acl	en
train-s503	9	PART	10	mark	en
train-s503	10	VERB	8	xcomp	en
train-s503	11	CCONJ	12	cc	en
train-s503	12	VERB	8	conj	en
train-s503	14	NOUN	12	iobj	hi
train-s503	16	ADV	17	advmod	hi
train-s503	17	ADV	18	advmod	hi
train-s503	18	VERB	12	xcomp	hi
train-s503	19	INTJ	18	discourse	en
train-s504	2	ADP	1	case	hi
train-s504	3	NOUN	7	obj	en
train-s504	4	ADV	5	advmod	hi
train-s504	5	ADV	7	advmod	hi
train-s504	6	NOUN	7	compound	en
train-s504	7	VERB	0	root	hi
train-s505	2	ADV	8	advmod	en
train-s505	3	DET	4	det	en
train-s505	4	NOUN	8	nsubj	en
train-s505	5	ADP	7	case	en
train-s505	6	DET	7	det	en
train-s505	7	NOUN	8	obl	en
train-s505	8	VERB	0	root	en
train-s505	9	PRON	8	iobj	en
train-s505	11	NOUN	13	nsubj	en
train-s505	12	ADV	13	advmod	hi
train-s505	13	ADJ	8	ccomp	hi
train-s505	14	AUX	13	cop	hi
train-s505	15	PRON	11	nmod	hi
train-s505	17	INTJ	13	discourse	en
train-s506	2	PRON	15	nsubj	en
train-s506	3	AUX	15	cop	en
train-s506	5	NOUN	11	vocative	hi
train-s506	6	ADV	11	advmod	hi
train-s506	7	NOUN	8	obj	hi
train-s506	8	VERB	11	advcl	hi
train-s506	9	AUX	8	aux	hi
train-s506	10	PART	9	advmod	hi
train-s506	11	VERB	15	amod	hi
train-s506	12	AUX	11	aux	hi
train-s506	13	AUX	11	aux	hi
train-s506	15	NOUN	0	root	en
train-s506	16	ADJ	15	amod	en
train-s507	1	ADP	2	case	en
train-s507	2	NOUN	13	nmod	en
train-s507	4	DET	6	det	en
train-s507	5	ADJ	6	amod	en
train-s507	6	NOUN	13	nsubj	en
train-s507	7	SCONJ	8	mark	en
train-s507	8	VERB	6	amod	en
train-s507	9	DET	10	det	en
train-s507	10	NOUN	8	obj	en
train-s507	11	AUX	13	cop	en
train-s507	12	PART	13	advmod	en
train-s507	13	ADJ	0	root	en
train-s507	14	ADP	17	case	en
train-s507	15	NOUN	17	nmod	hi
train-s507	16	ADP	15	case	hi
train-s507	17	NOUN	13	advmod	hi
train-s508	1	NOUN	3	nmod	hi
train-s508	2	ADP	1	case	hi
train-s508	3	NOUN	4	obj	hi
train-s508	4	VERB	5	acl	hi
train-s508	5	NOUN	9	nsubj	hi
train-s508	6	ADP	5	case	hi
train-s508	7	PRON	9	obj	hi
train-s508	8	NOUN	9	compound	hi
train-s508	9	VERB	0	root	hi
train-s508	10	AUX	9	aux	hi
train-s508	11	SCONJ	15	mark	hi
train-s508	12	NUM	13	nummod	en
train-s508	13	NOUN	15	nsubj	en
train-s508	14	AUX	15	aux	en
train-s508	15	VERB	7	acl	en
train-s508	16	PRON	15	obj	en
train-s509	2	NOUN	3	compound	en
train-s509	3	NOUN	4	nmod	en
train-s509	4	NOUN	6	obj	en
train-s509	5	PRON	8	advmod	hi
train-s509	6	VERB	8	advcl	hi
train-s509	7	AUX	6	aux	hi
train-s509	8	VERB	0	root	hi
train-s509	9	AUX	8	aux	hi
train-s510	1	ADV	3	advmod	en
train-s510	2	NOUN	3	nsubj	en
train-s510	3	VERB	0	root	hi
train-s510	4	AUX	3	aux	hi
train-s510	5	AUX	3	aux	hi
train-s510	6	AUX	3	aux	hi
train-s511	1	ADV	2	advmod	en
train-s511	2	ADJ	4	amod	en
train-s511	3	NOUN	4	compound	en
train-s511	4	NOUN	5	nsubj	en
train-s511	5	VERB	0	root	hi
train-s511	6	AUX	5	aux	hi
train-s511	7	AUX	5	aux	hi
train-s511	8	NOUN	5	vocative	hi
train-s512	2	NOUN	6	obl	en
train-s512	3	ADP	2	case	hi
train-s512	4	ADJ	5	amod	en
train-s512	5	NOUN	6	nsubj	en
train-s512	6	VERB	0	root	hi
train-s512	7	AUX	6	aux	hi
train-s512	8	AUX	6	aux	hi
train-s512	9	AUX	6	aux	hi
train-s513	1	VERB	8	advcl	hi
train-s513	3	ADP	2	case	hi
train-s513	4	NOUN	8	nmod	en
train-s513	5	ADP	4	case	hi
train-s513	6	PART	4	advmod	hi
train-s513	7	PRON	8	nsubj	hi
train-s513	8	ADJ	0	root	en
train-s513	9	AUX	8	cop	hi
train-s513	10	PART	8	advmod	hi
train-s514	2	VERB	0	root	en
train-s514	3	PRON	2	obj	en
train-s514	4	PRON	5	nsubj	en
train-s514	5	VERB	3	acl	en
train-s514	6	NOUN	5	iobj	en
train-s514	7	PART	8	mark	en
train-s514	8	VERB	5	xcomp	en
train-s514	10	PRON	13	nmod	hi
train-s514	11	PRON	12	nmod	hi
train-s514	12	NOUN	13	nsubj	hi
train-s514	13	ADJ	8	advcl	hi
train-s514	14	AUX	13	cop	hi
train-s515	2	PRON	10	advmod	en
train-s515	3	ADP	13	case	en
train-s515	5	NOUN	10	vocative	hi
train-s515	6	INTJ	10	discourse	en
train-s515	7	NOUN	10	iobj	hi
train-s515	8	ADP	7	case	hi
train-s515	9	PART	10	advmod	hi
train-s515	10	VERB	13	advcl	hi
train-s515	12	PRON	13	nsubj	en
train-s515	13	VERB	0	root	en
train-s515	14	ADV	13	advmod	en
train-s516	2	PRON	3	nmod	en
train-s516	3	NOUN	4	nsubj	hi
train-s516	4	VERB	0	root	en
train-s516	5	VERB	4	xcomp	en
train-s516	6	CCONJ	7	cc	en
train-s516	7	VERB	5	conj	en
train-s516	8	SCONJ	14	mark	en
train-s516	11	PRON	12	nmod	hi
train-s516	12	NOUN	14	nsubj	hi
train-s516	13	ADJ	14	compound	hi
train-s516	14	VERB	7	xcomp	hi
train-s516	15	AUX	14	aux	hi
train-s516	16	AUX	14	aux	hi
train-s516	18	ADP	20	case	en
train-s516	19	DET	20	det	en
train-s516	20	NOUN	7	obl	en
train-s517	1	NOUN	3	nmod	en
train-s517	2	ADP	1	case	hi
train-s517	3	NOUN	4	nsubj	hi
train-s517	4	VERB	0	root	en
train-s517	5	ADV	4	advmod	en
train-s517	6	ADP	8	case	en
train-s517	7	NUM	8	nummod	en
train-s517	8	PROPN	9	nmod	en
train-s517	9	NOUN	4	nmod	en
train-s518	1	SCONJ	6	mark	en
train-s518	2	ADV	6	advmod	en
train-s518	3	PRON	4	nmod	en
train-s518	4	NOUN	6	nsubj	en
train-s518	5	AUX	6	aux	en
train-s518	6	VERB	0	root	en
train-s518	7	DET	9	det	hi
train-s518	8	VERB	6	xcomp	hi
train-s518	9	NOUN	8	obj	hi
train-s518	10	VERB	8	parataxis	hi
train-s518	11	NOUN	14	obj	en
train-s518	12	CCONJ	13	cc	hi
train-s518	13	NOUN	11	conj	en
train-s518	14	VERB	10	parataxis	hi
train-s518	15	AUX	14	aux	hi
train-s518	16	ADJ	11	amod	hi
train-s519	1	NOUN	5	vocative	hi
train-s519	2	DET	5	det	hi
train-s519	3	PART	2	advmod	hi
train-s519	4	ADJ	5	amod	en
train-s519	5	NOUN	0	root	en
train-s519	6	PART	5	advmod	hi
train-s519	7	AUX	5	cop	hi
train-s519	8	SCONJ	13	mark	hi
train-s519	9	DET	10	det	hi
train-s519	10	NOUN	13	nmod	hi
train-s519	11	NOUN	13	nsubj	hi
train-s519	12	ADJ	13	compound	en
train-s519	13	VERB	5	acl	hi
train-s519	14	AUX	13	aux	hi
train-s520	1	ADV	3	advmod	en
train-s520	2	PRON	3	nsubj	en
train-s520	3	VERB	0	root	en
train-s520	4	SCONJ	9	mark	en
train-s520	5	NOUN	6	compound	en
train-s520	6	NOUN	9	vocative	en
train-s520	7	PRON	8	nmod	hi
train-s520	8	NOUN	9	compound	hi
train-s520	9	VERB	3	advcl	hi
train-s520	10	AUX	9	aux	hi
train-s520	12	NOUN	13	compound	hi
train-s520	13	NOUN	15	nmod	hi
train-s520	14	ADP	13	case	hi
train-s520	15	NOUN	16	nsubj	hi
train-s520	16	VERB	9	advcl	hi
train-s520	17	AUX	16	aux	hi
train-s520	18	AUX	16	aux	hi
train-s521	2	PRON	4	obj	en
train-s521	3	PRON	4	nsubj	en
train-s521	4	VERB	0	root	en
train-s521	6	ADJ	7	amod	hi
train-s521	7	NOUN	12	obl	hi
train-s521	8	ADP	7	case	hi
train-s521	9	ADP	7	case	hi
train-s521	10	ADJ	12	compound	hi
train-s521	11	PART	10	advmod	hi
train-s521	12	VERB	4	xcomp	hi
train-s521	13	AUX	12	aux	hi
train-s522	1	NUM	3	nummod	hi
train-s522	2	NOUN	3	compound	en
train-s522	3	NOUN	6	nsubj	en
train-s522	4	NOUN	6	compound	en
train-s522	5	PART	6	advmod	hi
train-s522	6	VERB	0	root	hi
train-s522	7	AUX	6	aux	hi
train-s522	8	PRON	6	nmod	hi
train-s523	1	ADV	2	advmod	en
train-s523	2	ADJ	9	xcomp	en
train-s523	3	AUX	9	aux	en
train-s523	4	PRON	9	nsubj	en
train-s523	5	AUX	9	cop	en
train-s523	6	SCONJ	9	mark	en
train-s523	7	PRON	9	nsubj	en
train-s523	8	AUX	9	aux	en
train-s523	9	VERB	0	root	en
train-s523	10	PRON	11	nmod	en
train-s523	11	NOUN	9	iobj	en
train-s523	14	PRON	17	nmod	hi
train-s523	15	NOUN	17	nmod	hi
train-s523	16	DET	17	det	hi
train-s523	17	NOUN	9	obj	en
train-s523	18	AUX	17	cop	hi
train-s524	1	NOUN	2	compound	en
train-s524	2	NOUN	0	root	en
train-s524	3	AUX	2	cop	hi
train-s524	4	NOUN	6	compound	en
train-s524	5	PART	4	advmod	hi
train-s524	6	VERB	2	advcl	hi
train-s525	1	PRON	2	nsubj	en
train-s525	2	VERB	0	root	en
train-s525	3	DET	6	det	en
train-s525	4	ADJ	6	amod	en
train-s525	6	NOUN	2	obj	en
train-s525	7	SCONJ	10	mark	en
train-s525	8	PRON	10	nsubj	en
train-s525	9	AUX	10	aux	en
train-s525	10	VERB	2	advcl	en
train-s525	11	PRON	10	obj	en
train-s525	12	CCONJ	16	cc	hi
train-s525	13	PRON	16	obl	hi
train-s525	14	ADP	13	case	hi
train-s525	15	NOUN	16	nsubj	hi
train-s525	16	VERB	10	conj	hi
train-s525	17	AUX	16	aux	hi
train-s525	18	AUX	16	aux	hi
train-s526	1	PRON	4	nsubj	hi
train-s526	2	NOUN	4	nmod	hi
train-s526	3	NOUN	4	compound	hi
train-s526	4	VERB	0	root	hi
train-s526	5	AUX	4	aux	hi
train-s526	6	SCONJ	10	mark	hi
train-s526	7	PRON	10	nsubj	hi
train-s526	8	NUM	10	nummod	hi
train-s526	9	ADJ	10	amod	en
train-s526	10	NOUN	4	obj	hi
train-s526	11	AUX	10	cop	hi
train-s526	12	ADP	15	case	en
train-s526	13	ADP	15	case	en
train-s526	14	DET	15	det	en
train-s526	15	NOUN	10	nmod	en
train-s527	1	PRON	5	nsubj	hi
train-s527	2	ADJ	3	amod	hi
train-s527	3	NOUN	5	nmod	hi
train-s527	4	ADP	3	case	hi
train-s527	5	NOUN	0	root	hi
train-s527	6	PART	5	advmod	hi
train-s527	7	ADP	5	case	hi
train-s527	8	AUX	5	cop	hi
train-s527	9	CCONJ	13	cc	en
train-s527	10	PRON	13	nsubj	en
train-s527	11	AUX	13	cop	en
train-s527	12	ADV	13	advmod	en
train-s527	13	ADJ	5	conj	en
train-s527	14	VERB	13	acl	en
train-s527	15	PRON	14	obj	en
train-s527	16	VERB	14	advcl	en
train-s527	17	ADP	18	case	en
train-s527	18	PRON	16	obl	en
train-s528	1	NOUN	2	nmod	en
train-s528	2	VERB	0	root	hi
train-s528	3	PART	2	advmod	hi
train-s528	4	AUX	2	aux	hi
train-s528	5	CCONJ	8	cc	en
train-s528	6	PRON	13	expl	en
train-s528	7	AUX	8	aux	en
train-s528	8	VERB	2	conj	en
train-s528	9	PART	13	mark	en
train-s528	10	AUX	13	cop	en
train-s528	11	DET	13	det	en
train-s528	12	ADJ	13	amod	en
train-s528	13	NOUN	8	obj	en
train-s529	1	ADJ	2	amod	en
train-s529	2	NOUN	0	root	en
train-s529	3	ADJ	4	amod	en
train-s529	4	NOUN	2	nmod	en
train-s529	5	CCONJ	10	cc	en
train-s529	6	INTJ	9	discourse	en
train-s529	7	PROPN	9	nmod	hi
train-s529	8	ADP	7	case	hi
train-s529	9	NOUN	2	conj	hi
train-s529	10	VERB	9	advcl	en
train-s529	11	PRON	10	obj	en
train-s529	12	ADP	14	case	en
train-s529	13	ADJ	14	amod	en
train-s529	14	NOUN	10	advmod	en
train-s530	1	INTJ	11	discourse	hi
train-s530	2	NOUN	11	vocative	hi
train-s530	3	PRON	11	iobj	hi
train-s530	4	NUM	5	nummod	hi
train-s530	5	NOUN	11	obl	en
train-s530	6	ADP	5	case	hi
train-s530	7	DET	8	det	hi
train-s530	8	NOUN	11	obj	en
train-s530	9	ADP	8	case	hi
train-s530	10	NOUN	11	compound	en
train-s530	11	VERB	0	root	hi
train-s531	1	AUX	7	aux	en
train-s531	3	NOUN	5	nmod	hi
train-s531	4	ADP	3	case	hi
train-s531	5	NOUN	7	nsubj	hi
train-s531	7	VERB	0	root	en
train-s531	8	ADP	9	case	en
train-s531	10	ADP	11	case	en
train-s531	12	PRON	18	obj	en
train-s531	14	NOUN	16	nmod	hi
train-s531	15	ADP	14	case	hi
train-s531	16	NOUN	18	nsubj	hi
train-s531	18	VERB	7	advcl	en
train-s531	19	ADP	20	case	en
train-s531	21	ADP	22	case	en
train-s532	1	ADJ	2	amod	en
train-s532	2	NOUN	3	nmod	en
train-s532	3	VERB	0	root	hi
train-s532	4	AUX	3	aux	hi
train-s532	5	PRON	3	nsubj	hi
train-s532	7	CCONJ	8	cc	en
train-s532	9	ADP	8	case	hi
train-s532	10	NOUN	3	xcomp	hi
train-s533	1	PRON	2	nmod	hi
train-s533	2	NOUN	4	advmod	en
train-s533	3	ADP	2	case	hi
train-s533	4	ADJ	6	amod	hi
train-s533	5	PRON	6	nmod	hi
train-s533	6	NOUN	0	root	en
train-s533	7	AUX	6	cop	hi
train-s534	3	NOUN	4	compound	en
train-s534	4	NOUN	6	obj	en
train-s534	5	ADP	4	case	hi
train-s534	6	VERB	11	advcl	hi
train-s534	7	AUX	6	aux	hi
train-s534	8	DET	10	det	hi
train-s534	9	PART	8	advmod	hi
train-s534	10	NOUN	11	obj	hi
train-s534	11	VERB	0	root	hi
train-s535	1	SCONJ	3	mark	hi
train-s535	2	NOUN	3	nsubj	hi
train-s535	3	ADP	9	advcl	hi
train-s535	4	PART	3	advmod	hi
train-s535	5	AUX	3	cop	hi
train-s535	6	SCONJ	9	mark	hi
train-s535	7	NOUN	9	obj	hi
train-s535	8	ADJ	9	compound	hi
train-s535	9	VERB	0	root	hi
train-s535	10	AUX	9	aux	hi
train-s535	11	AUX	9	aux	hi
train-s535	12	SCONJ	16	mark	en
train-s535	13	SCONJ	12	fixed	en
train-s535	14	NOUN	16	nsubj	en
train-s535	15	AUX	16	aux	en
train-s535	16	VERB	9	advcl	en
train-s535	17	PRON	16	obj	en
train-s536	1	ADJ	2	amod	en
train-s536	2	NOUN	4	nsubj	en
train-s536	4	NOUN	0	root	en
train-s536	5	ADP	4	case	hi
train-s536	6	AUX	4	cop	hi
train-s536	7	AUX	4	aux	hi
train-s537	1	VERB	0	root	en
train-s537	2	ADP	3	case	en
train-s537	3	VERB	1	advcl	hi
train-s537	4	AUX	3	aux	hi
train-s537	6	CCONJ	7	cc	hi
train-s537	7	VERB	3	conj	hi
train-s537	8	AUX	7	aux	hi
train-s538	2	AUX	4	aux	en
train-s538	3	PRON	4	nsubj	en
train-s538	4	VERB	0	root	en
train-s538	5	DET	6	det	en
train-s538	6	NOUN	4	obj	en
train-s538	7	PRON	9	nsubj	en
train-s538	8	ADV	9	advmod	en
train-s538	9	VERB	6	acl:relcl	en
train-s538	11	NOUN	15	vocative	hi
train-s538	13	NOUN	15	obj	hi
train-s538	14	ADJ	15	compound	hi
train-s538	15	VERB	9	xcomp	hi
train-s538	16	AUX	15	aux	hi
train-s538	18	NOUN	15	obl	hi
train-s538	19	ADP	18	case	hi
train-s538	20	ADP	18	case	hi
train-s539	1	PRON	3	nmod	hi
train-s539	2	ADJ	3	amod	en
train-s539	3	NOUN	7	nsubj	en
train-s539	4	ADP	5	case	en
train-s539	5	PRON	3	nmod	en
train-s539	6	PRON	7	nmod	hi
train-s539	7	VERB	0	root	hi
train-s539	8	AUX	7	aux	hi
train-s540	2	NOUN	8	obl	en
train-s540	3	ADP	2	case	hi
train-s540	4	PART	2	advmod	hi
train-s540	5	NOUN	8	compound	en
train-s540	6	PART	5	advmod	hi
train-s540	7	PART	8	advmod	hi
train-s540	8	VERB	0	root	hi
train-s540	9	CCONJ	13	cc	en
train-s540	11	NOUN	13	obj	en
train-s540	12	NOUN	13	compound	en
train-s540	13	VERB	8	conj	hi
train-s540	14	AUX	13	aux	hi
train-s540	15	AUX	13	aux	hi
train-s541	2	PART	1	case	en
train-s541	3	NOUN	8	nsubj	en
train-s541	4	ADP	5	case	en
train-s541	5	PROPN	3	nmod	en
train-s541	6	ADP	7	case	en
train-s541	7	NOUN	3	nmod	en
train-s541	8	VERB	0	root	en
train-s541	9	SCONJ	13	mark	en
train-s541	10	NOUN	13	obl	en
train-s541	11	ADP	10	case	hi
train-s541	12	NOUN	13	nsubj	hi
train-s541	13	VERB	8	advcl	hi
train-s541	14	PRON	17	nsubj	hi
train-s541	15	ADP	14	case	hi
train-s541	16	PART	17	advmod	hi
train-s541	17	VERB	13	conj	hi
train-s542	1	PRON	2	obj	en
train-s542	2	VERB	0	root	en
train-s542	3	DET	4	det	en
train-s542	4	NOUN	2	nsubj	hi
train-s542	5	ADP	4	case	hi
train-s542	6	ADP	8	case	en
train-s542	7	NOUN	8	compound	en
train-s542	8	NOUN	2	obl	en
train-s542	9	PART	8	advmod	en
train-s543	1	ADV	2	advmod	en
train-s543	2	VERB	0	root	en
train-s543	3	NOUN	5	nmod	hi
train-s543	4	ADP	3	case	hi
train-s543	5	NOUN	2	vocative	hi
train-s543	7	PRON	9	nsubj	en
train-s543	8	ADV	9	advmod	en
train-s543	9	VERB	2	parataxis	en
train-s543	10	DET	11	det	en
train-s543	12	ADJ	9	acl	en
train-s544	1	NOUN	7	nmod	hi
train-s544	2	NOUN	4	nmod	hi
train-s544	3	ADP	2	case	hi
train-s544	4	NOUN	7	nsubj	en
train-s544	5	AUX	7	cop	en
train-s544	6	ADV	7	advmod	en
train-s544	7	ADJ	0	root	en
train-s545	1	PRON	3	expl	en
train-s545	2	AUX	3	cop	en
train-s545	3	ADJ	0	root	en
train-s545	4	NOUN	3	vocative	en
train-s545	7	PART	6	advmod	hi
train-s545	8	PRON	3	advcl	hi
train-s545	9	PART	8	advmod	hi
train-s545	10	AUX	8	cop	hi
train-s546	1	ADV	4	advmod	en
train-s546	2	PRON	4	nsubj	hi
train-s546	3	PART	2	advmod	hi
train-s546	4	VERB	8	advcl	hi
train-s546	5	NOUN	6	compound	en
train-s546	6	NOUN	8	obl	en
train-s546	7	ADP	6	case	hi
train-s546	8	VERB	0	root	hi
train-s546	9	ADV	8	advmod	hi
train-s547	1	NOUN	4	obl	en
train-s547	2	ADP	1	case	hi
train-s547	3	NOUN	4	obj	en
train-s547	4	VERB	0	root	hi
train-s547	5	AUX	4	aux	hi
train-s547	6	AUX	4	aux	hi
train-s548	1	PRON	3	nsubj	en
train-s548	2	AUX	3	aux	en
train-s548	3	VERB	0	root	en
train-s548	4	NOUN	3	obj	en
train-s548	5	ADP	8	case	en
train-s548	6	DET	8	det	en
